instrument,avg_score,pos_ratio,real_label,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH600941,0.07134288782285471,1.0,,SH600941,中国移动,2026-03-09,-0.0010491954,0.015318444,-0.06849229,0.011856063,0.7739731,0.0024131853,0.15753461,-0.010492073,-0.68493074,1.0010504,1.0129188,0.9975843,1.0039477,1.0039035,0.9726752,1.0123179,1.011277,1.1200554,1.0008675,0.99698126,0.9912301,0.9968193,1.0320264,0.00550645,0.007041263,0.011237103,0.013351876,0.04048305,0.0003730028,0.001464681,0.0010372914,-0.00046778843,-0.0021433537,0.0114715155,0.39663988,0.29823655,0.09512968,0.85495067,-0.0016134646,-0.0035723334,-0.0010843202,0.009963585,0.03120256,1.0129316,1.0129316,1.0129316,1.0251321,1.1232216,0.98433864,0.974405,0.9611174,0.9611174,0.9611174,1.0042158,1.0041637,1.0020299,1.0060549,1.0670714,0.9983171,0.9903713,0.98452467,0.9885149,0.9938064,0.4,0.6,0.75,0.56666666,0.28333333,0.5477339,0.6643457,0.7504234,0.6074019,0.23986183,0.2,0.6,0.8,0.33333334,0.016666668,0.4,0.1,0.05,0.36666667,0.68333334,-0.2,0.5,0.75,-0.033333335,-0.6666667,-0.4180781,0.5004342,-0.11456033,0.12123842,0.05812963,-0.302818,0.39937523,-0.13905953,-0.09981036,-0.15791684,0.4,0.5,0.4,0.43333334,0.36666667,0.4,0.4,0.55,0.53333336,0.6,0.0,0.1,-0.15,-0.1,-0.23333333,0.43515852,0.6795896,0.46778572,0.47921985,0.36340314,0.5648415,0.32041037,0.5322143,0.52078015,0.63659686,-0.12968299,0.35917926,-0.06442858,-0.041560262,-0.27319375,0.8904667,0.82479924,0.90173876,0.9896364,1.0656413,0.18533543,0.23814051,0.43662208,0.41544694,0.40692937,1.0386726,1.0286089,1.7584872,1.5538617,1.5246917,0.41601878,0.5693183,0.49852732,0.471386,0.50552285,0.5839812,0.4306817,0.50147265,0.52861404,0.49447718,-0.16796242,0.13863657,-0.002945349,-0.057228044,0.011045662
SH600741,0.07038249709617306,0.875,,SH600741,华域汽车,2026-03-09,-0.023391863,0.026581608,-0.8800019,0.0,0.0,0.0031897428,0.11999811,-0.02020212,-0.76000375,1.0239521,1.0239521,0.99673384,1.006674,1.0533425,1.0370113,1.04681,1.1056025,1.086551,1.0171992,1.0368513,1.0360893,1.0545609,1.0728148,0.017304612,0.023896694,0.019474003,0.036666382,0.03331508,-0.005987515,-0.006846038,-0.0002751311,-0.002929115,-0.0011451647,0.2993019,0.75234044,0.006986135,0.49458215,0.36037445,-0.0052241264,-0.0060440847,-0.033475544,-0.012088701,-0.039032493,1.0566084,1.0653249,1.0653249,1.1366317,1.1366317,0.99673384,0.99673384,0.99673384,0.99673384,0.99673384,1.0324385,1.0557427,1.0524765,1.0821985,1.0997252,1.0043526,1.0089272,1.0189406,1.0317891,1.0415878,0.2,0.1,0.075,0.05,0.025,0.05454974,0.047617648,0.047617648,0.023346629,0.023346629,0.2,0.4,0.7,0.13333334,0.56666666,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.3,-0.8666667,-0.43333334,-0.73073065,-0.8093591,-0.63143325,0.044548742,-0.04446005,-0.91082495,-0.12640113,-0.24527112,-0.3220365,0.12567076,0.2,0.4,0.5,0.46666667,0.41666666,0.8,0.6,0.5,0.53333336,0.56666666,-0.6,-0.2,0.0,-0.06666667,-0.15,0.24210411,0.37591493,0.41666943,0.36856532,0.43245623,0.7578959,0.62408507,0.5833306,0.6314347,0.56754375,-0.5157918,-0.24817011,-0.16666113,-0.26286936,-0.13508752,0.90406907,0.827937,0.8340916,1.019933,0.8973114,0.10129545,0.11953217,0.28214955,0.45128202,0.40458873,0.60897106,0.8493488,1.3284298,1.1472011,1.3020216,0.620623,0.70290256,0.3819819,0.48996451,0.50216603,0.379377,0.29709744,0.6180181,0.51003546,0.49783394,0.24124599,0.40580508,-0.23603618,-0.020070955,0.004332123
SH600015,0.06482901164501426,1.0,,SH600015,华夏银行,2026-03-09,-0.0029197338,0.014598588,-0.2000011,0.007299294,0.5,0.0043795602,0.2999989,-0.0058394675,-0.4000022,1.0029283,1.0102489,0.9956076,1.002048,0.99267143,0.9853428,0.9281324,0.9295508,1.0044918,0.9975887,0.989669,0.9761229,0.9617258,0.9712845,0.0064361864,0.010746653,0.018822111,0.026008826,0.023238655,0.0027896028,0.002952935,0.0029691255,0.002783707,-0.0002589503,0.46964273,0.6921062,0.87094057,0.88778394,0.03787135,-0.0031678756,-0.0029572528,-0.0043296353,-0.0020895388,0.036354546,1.0102489,1.0102489,1.0102489,1.0102489,1.0102489,0.9808598,0.97050416,0.932587,0.92371356,0.92371356,1.0019859,1.0002837,0.9929551,0.98704493,0.9889362,0.9929078,0.97881794,0.96335703,0.93342793,0.94387704,0.6,0.8,0.9,0.93333334,0.95,0.65126747,0.74213105,0.8680312,0.8815634,0.8815634,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.05,0.3,0.65,0.6,0.7,0.95,0.7,0.35,-0.61908954,0.26844734,0.11422219,-0.13797018,-0.41122627,0.087402105,0.2241908,0.46596742,0.27978638,0.033220176,0.6,0.7,0.7,0.6333333,0.46666667,0.4,0.3,0.25,0.33333334,0.5,0.2,0.4,0.45,0.3,-0.033333335,0.6324777,0.61923045,0.7533333,0.65684223,0.4946236,0.3675223,0.38076955,0.24666676,0.34315777,0.5053764,0.26495537,0.2384609,0.5066665,0.3136845,-0.010752779,1.1570065,1.1148959,1.0653412,1.1191248,0.9923124,0.2678904,0.32588318,0.35723102,0.36577648,0.40234223,0.88694847,1.0082533,1.0709493,0.9486352,1.2779603,0.14794058,0.39837754,0.48244327,0.46539244,0.49927115,0.8520594,0.60162246,0.5175567,0.5346075,0.50072885,-0.70411885,-0.20324495,-0.035113435,-0.06921509,-0.0014576728
SH601816,0.0615429427925462,1.0,,SH601816,京沪高铁,2026-03-09,-0.0019801604,0.013861344,-0.14285485,0.0079207895,0.5714301,0.0039603948,0.28571504,-0.005940555,-0.4285699,1.0019841,1.0099206,0.99603176,1.0032349,0.99632347,0.9742647,0.96691173,0.9834559,1.03125,1.0018382,0.9902573,0.9863051,0.98253673,1.0018995,0.0055147093,0.014758128,0.013697467,0.013049728,0.02309378,-0.002022053,0.0038881472,0.001330994,0.00084039423,-0.00095849764,0.33610877,0.6362595,0.33047584,0.32141408,0.5254021,0.0022058787,-0.0077540036,0.0010504272,0.005277532,0.02637618,1.018959,1.018959,1.018959,1.018959,1.0463979,0.99007934,0.96377003,0.9555937,0.9555937,0.9555937,1.0036765,1.0003676,0.9970588,0.99632347,1.0227941,0.9992647,0.9742647,0.9742647,0.9735294,0.9757353,0.5,0.75,0.875,0.9166667,0.475,0.3435165,0.65647024,0.70079744,0.70079744,0.48903325,0.2,0.6,0.8,0.8666667,0.033333335,0.4,0.4,0.1,0.4,0.7,-0.2,0.2,0.7,0.46666667,-0.6666667,0.72065157,0.57908314,0.12772621,-0.11667838,-0.6783007,0.33068356,0.5837093,0.44243824,0.38653418,0.18387434,0.4,0.4,0.5,0.46666667,0.45,0.6,0.4,0.4,0.46666667,0.5,-0.2,0.0,0.1,0.0,-0.05,0.5500004,0.6749998,0.60714287,0.5338345,0.464135,0.4499996,0.32500026,0.39285716,0.46616548,0.535865,0.100000806,0.3499995,0.21428569,0.06766902,-0.071729995,1.1500462,1.078406,1.0372369,1.1490555,0.88616693,0.5280185,0.48348495,0.41736183,0.41043365,0.4267752,1.113876,1.103789,1.0144336,0.8374015,1.0689192,0.26027313,0.52945644,0.46372205,0.46640456,0.50759906,0.73972684,0.4705436,0.53627795,0.53359544,0.49240097,-0.47945374,0.05891284,-0.072555915,-0.06719091,0.015198082
SH601398,0.0612684855409465,1.0,,SH601398,工商银行,2026-03-09,0.00282488,0.015536795,0.1818187,0.011299431,0.7272691,0.0014124842,0.09091219,-0.0070620673,-0.4545382,0.9971831,1.0112675,0.99577457,1.003793,0.9802594,1.001128,1.0208685,1.07163,1.1133672,1.0004512,0.99244213,1.0062605,1.0138184,1.0576612,0.0020876012,0.0103084445,0.017167917,0.02024762,0.047247104,-0.00016919355,0.0018458702,-0.0020177339,-0.0017731042,-0.0025278372,0.01642149,0.29391888,0.48346016,0.5943226,0.8730672,-0.000112789814,-0.00074857194,0.0129079325,0.011891661,0.016910026,1.0112675,1.0112675,1.040311,1.0744313,1.1276172,0.97324246,0.9647668,0.9647668,0.9647668,0.9647668,1.0014664,1.001128,1.0251551,1.0267344,1.1054709,0.99943596,0.9802594,0.9940214,0.99943596,1.0107163,0.4,0.7,0.35,0.23333333,0.11666667,0.7036803,0.7576901,0.4663922,0.3212816,0.21635301,1.0,1.0,0.05,0.033333335,0.06666667,0.2,0.5,0.75,0.8333333,0.9166667,0.8,0.5,-0.7,-0.8,-0.85,0.13100061,0.11038918,-0.1742921,0.04104625,-0.4034527,0.56451267,0.26693085,-0.051172297,-0.12325969,-0.044043712,0.4,0.3,0.4,0.36666667,0.36666667,0.4,0.6,0.55,0.6,0.5833333,0.0,-0.3,-0.15,-0.23333333,-0.21666667,0.79661214,0.49137962,0.43018857,0.3424316,0.37607878,0.20338786,0.5086204,0.5698114,0.6575684,0.6239212,0.5932243,-0.017240752,-0.13962285,-0.3151368,-0.24784242,1.056283,0.9776465,0.94823796,1.0465884,0.92185926,0.40983966,0.31803435,0.33341777,0.32179794,0.31373155,1.6587104,1.4279895,1.138841,1.0962274,1.076518,0.47027585,0.50708383,0.4667362,0.49858332,0.5119671,0.5297241,0.4929162,0.5332638,0.5014167,0.48803288,-0.059448294,0.014167633,-0.066527605,-0.0028333776,0.023934264
SH601825,0.061181386998054775,1.0,,SH601825,沪农商行,2026-03-09,-0.012895636,0.023446612,-0.55,0.005861653,0.25,0.0046893223,0.2,-0.0140679665,-0.6,1.0130641,1.0190023,0.9952494,1.0065085,0.9973118,1.0071684,1.0206094,1.0421146,1.1227598,1.0046594,1.0010753,1.0055555,1.0079151,1.049552,0.008742856,0.0073503293,0.013203261,0.014832533,0.045811888,0.0016129058,0.0012164665,-8.084681e-05,-0.00046626804,-0.0023893039,0.08508468,0.25107193,0.0013122946,0.076584764,0.82963336,-0.007885279,-0.0065493356,-0.004787472,-0.0011542466,0.02093253,1.0190023,1.0190023,1.0337187,1.0488247,1.1420474,0.98274046,0.98274046,0.9746363,0.9746363,0.9746363,1.009319,1.0043011,1.0182796,1.0198925,1.0951613,0.99892473,0.99462366,0.99444443,0.99444443,1.0021505,0.4,0.6,0.45,0.4,0.2,0.47596955,0.47596955,0.42929354,0.3418822,0.15150541,1.0,1.0,0.4,0.1,0.016666668,0.4,0.7,0.1,0.4,0.7,0.6,0.3,0.3,-0.3,-0.68333334,-0.7124428,0.07318593,-0.28039703,-0.055379912,-0.106659934,-0.34578493,-0.27343297,0.1359514,0.1344447,0.04794176,0.6,0.5,0.5,0.43333334,0.38333333,0.4,0.5,0.5,0.53333336,0.53333336,0.2,0.0,0.0,-0.1,-0.15,0.5238101,0.45348874,0.4465116,0.42942956,0.3937985,0.4761899,0.54651123,0.5534884,0.57057047,0.60620147,0.047620203,-0.093022496,-0.106976785,-0.14114088,-0.21240298,0.9663255,0.80003816,0.8845455,1.0999368,1.0462539,0.19119984,0.24007724,0.3382725,0.48510566,0.45279148,0.38676637,0.7809611,1.2099357,1.070853,1.062601,0.6009256,0.55410093,0.3907092,0.47566006,0.50465876,0.39907438,0.44589904,0.6092908,0.52434,0.49534124,0.20185125,0.1082019,-0.2185816,-0.04867991,0.00931749
SH600016,0.0610271028497731,1.0,,SH600016,民生银行,2026-03-09,0.005181319,0.015544021,0.333332,0.005181319,0.333332,0.005181382,0.33333603,0.005181382,0.33333603,0.9948454,1.0051546,0.9896907,0.9998891,1.018049,1.0129223,0.96650046,0.9690989,1.0464218,1.0,1.0025845,1.0007831,0.9904745,0.99507225,0.0073000058,0.007497363,0.017602865,0.02087393,0.019265136,-0.0010323768,-0.00062823534,0.001080533,0.0016859024,-0.0002261008,0.05,0.06436341,0.13187954,0.505543,0.042010695,0.0020647536,0.00024261164,-0.011048122,-0.0149201,0.011597755,1.0232105,1.0232105,1.0361261,1.0361261,1.0490061,0.9819444,0.9819444,0.9587963,0.95360065,0.95360065,1.0020647,1.0062224,1.0134279,1.0108435,1.0108435,0.99793524,1.0,0.98967624,0.96857923,0.9768242,0.6,0.4,0.425,0.6166667,0.6,0.43754047,0.43754047,0.5328304,0.56224245,0.48633832,0.2,0.6,0.4,0.6,0.016666668,0.4,0.7,0.1,0.3,0.65,-0.2,-0.1,0.3,0.3,-0.6333333,-0.15323147,0.28064853,0.009415133,0.11148771,0.102937415,-0.46115878,0.30206206,0.27395317,0.44638008,0.2785662,0.2,0.2,0.4,0.36666667,0.31666666,0.4,0.5,0.4,0.46666667,0.55,-0.2,-0.3,0.0,-0.1,-0.23333333,0.2667879,0.40725815,0.6031128,0.56516594,0.44296813,0.7332121,0.59274185,0.3968872,0.4348341,0.55703187,-0.46642423,-0.1854837,0.2062256,0.13033181,-0.114063755,0.96375376,0.91568077,1.0505853,1.0353658,0.99117863,0.23323578,0.23983535,0.28204936,0.29509735,0.2648521,1.2472551,1.2625874,0.89444274,1.012346,1.0123421,0.36547583,0.56140536,0.48772633,0.4940332,0.491611,0.63452417,0.43859467,0.51227367,0.5059668,0.508389,-0.26904833,0.122810684,-0.024547337,-0.011933616,-0.016777966
SH600018,0.057184869014275774,1.0,,SH600018,上港集团,2026-03-09,-0.0019607833,0.015686266,-0.125,0.009803916,0.625,0.0039215665,0.25,-0.007843133,-0.5,1.0019647,1.0117878,0.99607074,1.0034447,1.0069686,0.9837398,0.98025554,1.0116143,1.0998839,1.0034842,1.0010452,0.9945993,0.99535424,1.0327139,0.009991091,0.007980294,0.010779152,0.01446785,0.041441195,-0.0022067307,0.00078133313,0.0012880634,5.06437e-05,-0.0020921414,0.121958725,0.08787112,0.4997736,0.00094960834,0.7773513,0.00092917186,-0.004561265,-0.0068358746,0.0039114594,0.029004304,1.0303586,1.0303586,1.0303586,1.0333233,1.1154574,0.9840135,0.9840135,0.96658987,0.95829535,0.95829535,1.0092914,1.0069686,1.0,1.0069686,1.0778165,0.998374,0.9948897,0.9914053,0.9837398,0.99186987,0.5,0.6,0.775,0.71666664,0.35833332,0.34494495,0.34494495,0.523927,0.55585444,0.26536077,0.2,0.6,0.8,0.06666667,0.033333335,0.4,0.7,0.1,0.3,0.65,-0.2,-0.1,0.7,-0.23333333,-0.6166667,0.21241286,0.37340802,0.3387125,-0.32051396,-0.69523716,0.035668034,0.085551724,0.19656485,-0.1819865,-0.30845696,0.6,0.7,0.6,0.53333336,0.45,0.4,0.3,0.4,0.43333334,0.48333332,0.2,0.4,0.2,0.1,-0.033333335,0.44230822,0.58750015,0.56296295,0.47619063,0.38743457,0.55769175,0.41249982,0.43703702,0.5238094,0.6125654,-0.11538354,0.17500037,0.12592594,-0.04761876,-0.22513084,1.2900962,1.12911,0.9076527,1.0437114,0.756876,0.6231186,0.5110471,0.45333558,0.60783017,0.54168683,0.97510016,1.1112058,1.2489454,1.1064438,1.4016289,0.41990304,0.5542389,0.49807245,0.49517316,0.5065786,0.58009696,0.4457611,0.50192755,0.50482684,0.4934214,-0.16019394,0.108477786,-0.003855108,-0.009653661,0.0131572075
SH600027,0.0567362167637559,0.875,,SH600027,华电国际,2026-03-09,-0.0019230121,0.019230751,-0.099996716,0.015384638,0.80000186,0.0019231022,0.10000141,-0.015384547,-0.7999972,1.0019267,1.017341,0.9980732,1.0059941,1.0,0.9344538,0.94369745,0.95714283,1.0226891,0.99798316,0.9817647,0.96025205,0.9596918,0.9743697,0.0072435183,0.024439042,0.027973423,0.023313664,0.027101584,0.0031092677,0.0071657794,0.004240854,0.0012269476,-0.0008553267,0.46063522,0.7880793,0.8044211,0.2146509,0.3037908,-0.0042016944,-0.014010676,-0.000540182,0.02251742,0.050862424,1.017341,1.017341,1.017341,1.017341,1.0248612,0.976677,0.9343111,0.92640007,0.92640007,0.92640007,1.0015126,1.0,0.99529403,0.9835293,1.0020168,0.9929411,0.95647055,0.93865544,0.9403361,0.9470588,0.7,0.8,0.9,0.93333334,0.7,0.57355416,0.7911476,0.80931574,0.80931574,0.74750245,1.0,1.0,1.0,1.0,0.13333334,0.4,0.1,0.1,0.4,0.7,0.6,0.9,0.9,0.6,-0.56666666,-0.5102388,0.17640881,0.7268648,0.65739715,0.16462599,0.019316068,0.15797149,0.2520333,0.30557904,0.10765894,0.4,0.7,0.55,0.46666667,0.43333334,0.6,0.3,0.4,0.43333334,0.46666667,-0.2,0.4,0.15,0.033333335,-0.033333335,0.5,0.81451577,0.68108106,0.6040817,0.47294593,0.5,0.18548426,0.31891894,0.39591828,0.5270541,0.0,0.6290315,0.3621621,0.20816343,-0.05410817,1.0645185,1.1772571,0.7769335,0.7202641,0.64156,0.25336483,0.37662393,0.4907027,0.4179114,0.35250476,0.24975704,0.92337275,1.3159558,1.3990227,1.5513896,0.13868721,0.58731973,0.56463987,0.53135914,0.5240723,0.8613128,0.41268027,0.4353601,0.46864086,0.47592774,-0.7226256,0.17463946,0.12927976,0.06271828,0.048144545
SH601919,0.054298353494176846,0.875,,SH601919,中远海控,2026-03-09,-0.03121103,0.04556802,-0.68493277,0.013732804,0.30136934,0.00062418595,0.013697895,-0.04431965,-0.9726042,1.0322165,1.0463917,0.99935573,1.0128671,0.9948857,0.9219381,0.92705256,0.9302827,0.9644684,1.0297173,0.99908483,0.9646838,0.9537102,0.9607672,0.036525417,0.041912124,0.04610147,0.04061263,0.031185549,-0.0190848,0.008085155,0.0063303607,0.0033002712,-2.8832908e-05,0.68253493,0.34112126,0.65992624,0.51177466,0.00026071738,0.008452218,-0.035468023,-0.024822181,-0.0015641623,0.040083364,1.0940496,1.0940496,1.0940496,1.0940496,1.0940496,0.983894,0.936899,0.9104207,0.9104207,0.9104207,1.0356932,1.018035,1.0033379,0.9757201,0.98234195,1.0133513,0.96484524,0.933136,0.92877525,0.93340516,0.2,0.6,0.8,0.8666667,0.93333334,0.14621153,0.4015321,0.4878281,0.4878281,0.4878281,0.2,0.6,0.8,0.8666667,0.93333334,0.4,0.1,0.05,0.36666667,0.68333334,-0.2,0.5,0.75,0.5,0.25,0.80058074,0.7659623,0.82340324,0.76444966,0.37802655,0.75466365,0.5514853,0.5090336,0.44643545,0.2983778,0.4,0.5,0.5,0.5,0.46666667,0.6,0.5,0.5,0.46666667,0.51666665,-0.2,0.0,0.0,0.033333335,-0.05,0.5132494,0.6407767,0.6028853,0.5853658,0.53035873,0.48675057,0.3592233,0.3971147,0.41463423,0.46964127,0.026498843,0.2815534,0.20577058,0.17073153,0.06071749,1.6214736,1.2527883,0.8028965,0.7006107,0.5123999,0.8791488,0.75936,0.7065568,0.60335183,0.47131103,1.4060986,1.7293404,2.3902457,2.8465588,3.6829224,0.42901194,0.5502522,0.5328243,0.5270189,0.5349889,0.57098806,0.44974777,0.46717575,0.47298113,0.4650111,-0.1419761,0.10050445,0.065648526,0.054037776,0.069977805
SH601766,0.05155546067010412,0.875,,SH601766,中国中车,2026-03-09,0.0,0.012779573,0.0,0.009584747,0.75000525,0.003194826,0.24999474,-0.006389921,-0.50001055,1.0,1.0095848,0.9968052,1.0026823,1.0054525,1.0076336,1.0076336,1.078517,1.1341331,0.9982552,1.0073065,1.0129226,1.0259906,1.0673211,0.00939993,0.013994212,0.013736158,0.029348398,0.047826406,0.002071968,-0.0033905068,-0.0011487287,-0.002495685,-0.0024110063,0.1214666,0.5380762,0.24477804,0.5604185,0.7751058,-0.002399138,0.007950819,-0.0020096807,0.010196852,0.0038036641,1.0165664,1.0500716,1.0500716,1.1075855,1.1419644,0.9761613,0.9761613,0.9761613,0.9761613,0.9761613,1.0032716,1.0159216,1.0244275,1.0368594,1.1114504,0.995638,0.9997819,1.0017449,1.0054525,1.0139586,0.6,0.3,0.2,0.13333334,0.06666667,0.5899922,0.3225357,0.3225357,0.18138745,0.14377724,0.2,0.2,0.6,0.1,0.05,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.25,-0.8,-0.9,-0.6440383,0.07558589,-0.29293263,-0.13102001,-0.563365,-0.6942616,0.041903585,0.23782064,-0.06087686,-0.103241466,0.4,0.3,0.3,0.3,0.36666667,0.6,0.6,0.6,0.6333333,0.6,-0.2,-0.3,-0.3,-0.33333334,-0.23333333,0.45098037,0.46534646,0.48128337,0.38079473,0.39229426,0.54901963,0.53465354,0.51871663,0.61920524,0.6077058,-0.09803928,-0.06930706,-0.03743324,-0.2384105,-0.2154115,1.2257061,1.3740362,1.1366378,1.353945,1.009475,0.30343866,0.34920502,0.45166215,0.73014075,0.65977854,0.7593225,0.72664976,1.0013813,0.92731196,1.2658439,0.15767375,0.53128237,0.4650962,0.48569715,0.5128283,0.8423263,0.46871763,0.5349038,0.51430285,0.48717168,-0.6846525,0.06256476,-0.0698076,-0.028605685,0.025656633
SZ002594,0.05007577673367966,0.75,,SZ002594,比亚迪,2026-03-09,0.041657727,0.053407386,0.7799994,0.005127119,0.09600019,0.006622539,0.12400043,0.04315315,0.8079996,0.96000826,1.004922,0.95365053,0.9905806,0.9925082,0.92566776,0.9320196,0.98296416,0.97465795,0.9778697,0.95886976,0.9398909,0.94576985,0.967525,0.015300038,0.030373754,0.030742642,0.027708877,0.03208233,0.0023061915,0.0072437027,0.0043197316,0.0003190072,-0.00095746556,0.056799654,0.5213576,0.69103366,0.010272234,0.2716529,0.017517908,0.008533612,0.01907165,0.049604557,0.06072024,1.004922,1.004922,1.004922,1.004922,1.0403037,0.95365053,0.89950216,0.88064927,0.88064927,0.88064927,0.98743975,0.98594135,0.97024757,0.9692834,0.9936938,0.96698374,0.9297264,0.92001957,0.92308146,0.93423456,1.0,1.0,1.0,1.0,0.8833333,0.9039998,0.9533098,0.96039295,0.96039295,0.7475563,1.0,1.0,1.0,1.0,0.28333333,1.0,0.5,0.1,0.4,0.7,0.0,0.5,0.9,0.6,-0.41666666,0.9016857,0.9528518,0.70393515,0.5805374,0.28633034,0.9269122,0.9528116,0.7128237,0.7051654,0.7028287,0.4,0.5,0.55,0.46666667,0.51666665,0.6,0.5,0.45,0.53333336,0.48333332,-0.2,0.0,0.1,-0.06666667,0.033333335,0.5423415,0.6868042,0.60673,0.5208749,0.51857865,0.45765853,0.3131958,0.39327002,0.4791251,0.48142132,0.084682934,0.37360838,0.21345997,0.041749787,0.03715733,0.6797279,0.5663784,0.4351457,0.4078247,0.36331132,0.22085954,0.3734447,0.30191463,0.25500008,0.21655822,1.0851336,1.7866696,2.077313,2.2443392,2.4119828,0.38769484,0.64739007,0.5932689,0.5688098,0.5485301,0.61230516,0.3526099,0.40673113,0.4311902,0.4514699,-0.22461031,0.29478016,0.18653774,0.13761963,0.09706018
SH601618,0.047771085072340666,1.0,,SH601618,中国中冶,2026-03-09,0.0,0.019169299,0.0,0.012779533,0.6666667,0.0063897665,0.33333334,-0.0063897665,-0.33333334,1.0,1.0127795,0.99361026,1.002267,1.0197045,0.9581281,1.0,0.9827586,1.044335,0.99852216,1.0039409,0.98866993,0.99482757,0.9839491,0.007904835,0.012021689,0.018781882,0.024463084,0.033617567,0.0027093668,-0.00032840748,0.0021260052,7.726074e-05,0.00044983719,0.2936906,0.0068407953,0.4484546,0.0007730312,0.054610737,-0.003940901,-0.0024630572,-0.008866999,0.0040521272,0.0027806973,1.0263121,1.0407737,1.0407737,1.1052994,1.1052994,0.9780956,0.9645956,0.9581281,0.952729,0.92538047,1.0019704,1.0118227,1.0039409,1.0098523,1.0024631,0.9955665,0.99605906,0.97044337,0.9743842,0.9581281,0.8,0.5,0.75,0.65,0.775,0.45429283,0.46475774,0.5066436,0.30983093,0.4147398,0.2,0.2,0.6,0.26666668,0.6333333,0.4,0.1,0.5,0.033333335,0.15,-0.2,0.1,0.1,0.23333333,0.48333332,-0.33924693,0.16721842,0.57788205,0.7723782,0.500512,-0.36246616,0.3527145,0.32132295,0.6384142,0.14899634,0.4,0.6,0.5,0.5,0.45,0.6,0.4,0.5,0.5,0.48333332,-0.2,0.2,0.0,0.0,-0.033333335,0.34615403,0.6545453,0.5,0.51776654,0.47398844,0.65384597,0.34545472,0.5,0.48223346,0.5260116,-0.30769193,0.30909058,0.0,0.035533067,-0.052023113,1.0855938,1.3884903,1.0915427,1.3217092,1.1767826,0.2578724,0.58847606,0.5460046,0.8275609,0.7172709,0.6990172,0.69903135,0.95788455,1.5134833,2.1595993,0.3465713,0.52282137,0.4333685,0.4821223,0.5021272,0.6534287,0.4771786,0.5666315,0.5178777,0.4978728,-0.3068574,0.04564277,-0.13326298,-0.035755403,0.0042543844
